service_id,date,exception_type
2.19.44.5366.3081,20230121,1
2.19.44.5367.3081,20230122,1
2.19.44.5365.3081,20230123,1
2.19.44.5365.3081,20230124,1
2.19.44.5365.3081,20230125,1
2.19.44.5365.3081,20230126,1
2.19.44.5365.3081,20230127,1
2.19.44.5366.3081,20230128,1
2.19.44.5367.3081,20230129,1
2.19.44.5365.3081,20230130,1
2.19.44.5365.3081,20230131,1
2.19.44.5365.3081,20230201,1
2.19.44.5365.3081,20230202,1
2.19.44.5365.3081,20230203,1
2.19.44.5366.3081,20230204,1
2.19.44.5367.3081,20230205,1
2.19.44.5365.3081,20230206,1
2.19.44.5365.3081,20230207,1
2.19.44.5365.3081,20230208,1
2.19.44.5365.3081,20230209,1
2.19.44.5365.3081,20230210,1
2.19.44.5366.3081,20230211,1
2.19.44.5367.3081,20230212,1
2.19.44.5365.3081,20230213,1
2.19.44.5365.3081,20230214,1
2.19.44.5365.3081,20230215,1
2.19.44.5365.3081,20230216,1
2.19.44.5365.3081,20230217,1
2.19.44.5366.3081,20230218,1
2.19.44.5367.3081,20230219,1
2.19.44.5365.3081,20230220,1
2.19.44.5365.3081,20230221,1
2.19.44.5365.3081,20230222,1
2.19.44.5365.3081,20230223,1
2.19.44.5365.3081,20230224,1
2.19.44.5366.3081,20230225,1
2.19.44.5367.3081,20230226,1
2.19.44.5365.3081,20230227,1
2.19.44.5365.3081,20230228,1
2.19.44.5365.3081,20230301,1
2.19.44.5365.3081,20230302,1
2.19.44.5365.3081,20230303,1
2.19.44.5366.3081,20230304,1
2.19.44.5367.3081,20230305,1
2.19.44.5365.3081,20230306,1
2.19.44.5365.3081,20230307,1
2.19.44.5365.3081,20230308,1
2.19.44.5365.3081,20230309,1
2.19.44.5365.3081,20230310,1
2.19.44.5366.3081,20230311,1
2.19.44.5367.3081,20230312,1
2.19.44.5365.3081,20230313,1
2.19.44.5365.3081,20230314,1
2.19.44.5365.3081,20230315,1
2.19.44.5365.3081,20230316,1
2.19.44.5365.3081,20230317,1
2.19.44.5366.3081,20230318,1
2.19.44.5367.3081,20230319,1
2.19.44.5365.3081,20230320,1
2.19.44.5365.3081,20230321,1
2.19.44.5365.3081,20230322,1
2.19.44.5365.3081,20230323,1
2.19.44.5365.3081,20230324,1
2.19.44.5366.3081,20230325,1
2.19.44.5367.3081,20230326,1
2.19.44.5365.3081,20230327,1
2.19.44.5365.3081,20230328,1
2.19.44.5365.3081,20230329,1
2.19.44.5365.3081,20230330,1
2.19.44.5365.3081,20230331,1
2.19.44.5366.3081,20230401,1
2.19.44.5367.3081,20230402,1
2.19.44.5365.3081,20230403,1
2.19.44.5365.3081,20230404,1
2.19.44.5365.3081,20230405,1
2.19.44.5365.3081,20230406,1
2.19.44.5367.3081,20230407,1
2.19.44.5366.3081,20230408,1
2.19.44.5367.3081,20230409,1
2.19.44.5367.3081,20230410,1
2.19.44.5365.3081,20230411,1
2.19.44.5365.3081,20230412,1
2.19.44.5365.3081,20230413,1
2.19.44.5365.3081,20230414,1
2.19.44.5366.3081,20230415,1
2.19.44.5367.3081,20230416,1
2.19.44.5365.3081,20230417,1
2.19.44.5365.3081,20230418,1
2.19.44.5365.3081,20230419,1
2.19.44.5365.3081,20230420,1
2.19.44.5365.3081,20230421,1
2.19.44.5366.3081,20230422,1
2.19.44.5367.3081,20230423,1
2.19.44.5365.3081,20230424,1
2.19.44.5365.3081,20230425,1
2.19.44.5365.3081,20230426,1
2.19.44.5365.3081,20230427,1
2.19.44.5365.3081,20230428,1
2.19.44.5366.3081,20230429,1
2.19.44.5367.3081,20230430,1
2.19.44.5367.3081,20230501,1
2.19.44.5365.3081,20230502,1
2.19.44.5365.3081,20230503,1
2.19.44.5365.3081,20230504,1
2.19.44.5365.3081,20230505,1
2.19.44.5366.3081,20230506,1
2.19.44.5367.3081,20230507,1
2.19.44.5365.3081,20230508,1
2.19.44.5365.3081,20230509,1
2.19.44.5365.3081,20230510,1
2.19.44.5365.3081,20230511,1
2.19.44.5365.3081,20230512,1
2.19.44.5366.3081,20230513,1
2.19.44.5367.3081,20230514,1
2.19.44.5365.3081,20230515,1
2.19.44.5365.3081,20230516,1
2.19.44.5365.3081,20230517,1
2.19.44.5365.3081,20230518,1
2.19.44.5365.3081,20230519,1
2.19.44.5366.3081,20230520,1
2.19.44.5367.3081,20230521,1
2.19.44.5365.3081,20230522,1
2.19.44.5365.3081,20230523,1
2.19.44.5365.3081,20230524,1
2.19.44.5365.3081,20230525,1
2.19.44.5365.3081,20230526,1
2.19.44.5366.3081,20230527,1
2.19.44.5367.3081,20230528,1
2.19.44.5365.3081,20230529,1
2.19.44.5365.3081,20230530,1
2.19.44.5365.3081,20230531,1
2.19.44.5365.3081,20230601,1
2.19.44.5365.3081,20230602,1
2.19.44.5366.3081,20230603,1
2.19.44.5367.3081,20230604,1
2.19.44.5367.3081,20230605,1
2.19.44.5365.3081,20230606,1
2.19.44.5365.3081,20230607,1
2.19.44.5365.3081,20230608,1
2.19.44.5365.3081,20230609,1
2.19.44.5366.3081,20230610,1
2.21.114.5807.2973,20221014,1
2.21.114.5801.2973,20221015,1
2.21.114.5802.2973,20221016,1
2.21.114.5807.2973,20221017,1
2.21.114.5807.2973,20221018,1
2.21.114.5807.2973,20221019,1
2.21.114.5807.2973,20221020,1
2.21.114.5807.2973,20221021,1
2.21.114.5801.2973,20221022,1
2.21.114.5802.2973,20221023,1
2.21.114.5807.2973,20221024,1
2.21.114.5807.2973,20221025,1
2.21.114.5807.2973,20221026,1
2.21.114.5807.2973,20221027,1
2.21.114.5807.2973,20221028,1
2.21.114.5801.2973,20221029,1
2.21.114.5802.2973,20221030,1
2.21.114.5807.2973,20221031,1
2.21.114.5802.2973,20221101,1
2.21.114.5807.2973,20221102,1
2.21.114.5807.2973,20221103,1
2.21.114.5807.2973,20221104,1
2.21.114.5801.2973,20221105,1
2.21.114.5802.2973,20221106,1
2.21.114.5807.2973,20221107,1
2.21.114.5807.2973,20221108,1
2.21.114.5807.2973,20221109,1
2.21.114.5807.2973,20221110,1
2.21.114.5807.2973,20221111,1
2.21.114.5801.2973,20221112,1
2.21.114.5802.2973,20221113,1
2.21.114.5807.2973,20221114,1
2.21.114.5807.2973,20221115,1
2.21.114.5807.2973,20221116,1
2.21.114.5807.2973,20221117,1
2.21.114.5807.2973,20221118,1
2.21.114.5801.2973,20221119,1
2.21.114.5802.2973,20221120,1
2.21.114.5807.2973,20221121,1
2.21.114.5807.2973,20221122,1
2.21.114.5807.2973,20221123,1
2.21.114.5807.2973,20221124,1
2.21.114.5807.2973,20221125,1
2.21.114.5801.2973,20221126,1
2.21.114.5802.2973,20221127,1
2.21.114.5807.2973,20221128,1
2.21.114.5807.2973,20221129,1
2.21.114.5807.2973,20221130,1
2.21.114.5807.2973,20221201,1
2.21.114.5807.2973,20221202,1
2.21.114.5801.2973,20221203,1
2.21.114.5802.2973,20221204,1
2.21.114.5807.2973,20221205,1
2.21.114.5802.2973,20221206,1
2.21.114.5807.2973,20221207,1
2.21.114.5802.2973,20221208,1
2.21.114.5807.2973,20221209,1
2.21.114.5801.2973,20221210,1
2.21.114.5802.2973,20221211,1
2.21.114.5807.2973,20221212,1
2.21.114.5807.2973,20221213,1
2.21.114.5807.2973,20221214,1
2.21.114.5807.2973,20221215,1
2.21.114.5807.2973,20221216,1
2.21.114.5801.2973,20221217,1
2.21.114.5802.2973,20221218,1
2.21.114.5807.2973,20221219,1
2.21.114.5807.2973,20221220,1
2.21.114.5807.2973,20221221,1
2.21.114.5807.2973,20221222,1
2.21.114.5807.2973,20221223,1
2.21.114.5801.2973,20221224,1
2.21.114.5802.2973,20221225,1
2.21.114.5802.2973,20221226,1
2.21.114.5807.2973,20221227,1
2.21.114.5807.2973,20221228,1
2.21.114.5807.2973,20221229,1
2.21.114.5807.2973,20221230,1
2.21.114.5801.2973,20221231,1
2.21.114.5802.2973,20230101,1
2.21.114.5807.2973,20230102,1
2.21.114.5807.2973,20230103,1
2.21.114.5807.2973,20230104,1
2.21.114.5807.2973,20230105,1
2.21.114.5802.2973,20230106,1
2.21.114.5801.2973,20230107,1
2.21.114.5802.2973,20230108,1
2.21.114.5807.2973,20230109,1
2.21.114.5807.2973,20230110,1
2.21.114.5807.2973,20230111,1
2.21.114.5807.2973,20230112,1
2.21.114.5807.2973,20230113,1
2.21.114.5801.2973,20230114,1
2.21.114.5802.2973,20230115,1
2.21.114.5807.2973,20230116,1
2.21.114.5807.2973,20230117,1
2.21.114.5807.2973,20230118,1
2.21.114.5807.2973,20230119,1
2.21.114.5807.2973,20230120,1
2.21.114.5801.2973,20230121,1
2.21.114.5802.2973,20230122,1
2.21.114.5807.2973,20230123,1
2.21.114.5807.2973,20230124,1
2.21.114.5807.2973,20230125,1
2.21.114.5807.2973,20230126,1
2.21.114.5807.2973,20230127,1
2.21.114.5801.2973,20230128,1
2.21.114.5802.2973,20230129,1
2.21.114.5807.2973,20230130,1
2.21.114.5807.2973,20230131,1
2.21.114.5807.2973,20230201,1
2.21.114.5807.2973,20230202,1
2.21.114.5807.2973,20230203,1
2.21.114.5801.2973,20230204,1
2.21.114.5802.2973,20230205,1
2.21.114.5807.2973,20230206,1
2.21.114.5807.2973,20230207,1
2.21.114.5807.2973,20230208,1
2.21.114.5807.2973,20230209,1
2.21.114.5807.2973,20230210,1
2.21.114.5801.2973,20230211,1
2.21.114.5802.2973,20230212,1
2.21.114.5807.2973,20230213,1
2.21.114.5807.2973,20230214,1
2.21.114.5807.2973,20230215,1
2.21.114.5807.2973,20230216,1
2.21.114.5807.2973,20230217,1
2.21.114.5801.2973,20230218,1
2.21.114.5802.2973,20230219,1
2.21.114.5807.2973,20230220,1
2.21.114.5807.2973,20230221,1
2.21.114.5807.2973,20230222,1
2.21.114.5807.2973,20230223,1
2.21.114.5807.2973,20230224,1
2.21.114.5801.2973,20230225,1
2.21.114.5802.2973,20230226,1
2.21.114.5807.2973,20230227,1
2.21.114.5807.2973,20230228,1
2.21.114.5807.2973,20230301,1
2.21.114.5807.2973,20230302,1
2.21.114.5807.2973,20230303,1
2.21.114.5801.2973,20230304,1
2.21.114.5802.2973,20230305,1
2.21.114.5807.2973,20230306,1
2.21.114.5807.2973,20230307,1
2.21.114.5807.2973,20230308,1
2.21.114.5807.2973,20230309,1
2.21.114.5807.2973,20230310,1
2.21.114.5801.2973,20230311,1
2.21.114.5802.2973,20230312,1
2.21.114.5807.2973,20230313,1
2.21.114.5807.2973,20230314,1
2.21.114.5807.2973,20230315,1
2.21.114.5807.2973,20230316,1
2.21.114.5807.2973,20230317,1
2.21.114.5801.2973,20230318,1
2.21.114.5802.2973,20230319,1
2.21.114.5807.2973,20230320,1
2.21.114.5807.2973,20230321,1
2.21.114.5807.2973,20230322,1
2.21.114.5807.2973,20230323,1
2.21.114.5807.2973,20230324,1
2.21.114.5801.2973,20230325,1
2.21.114.5802.2973,20230326,1
2.21.114.5807.2973,20230327,1
2.21.114.5807.2973,20230328,1
2.21.114.5807.2973,20230329,1
2.21.114.5807.2973,20230330,1
2.21.114.5807.2973,20230331,1
2.21.114.5801.2973,20230401,1
2.21.114.5802.2973,20230402,1
2.21.114.5807.2973,20230403,1
2.21.114.5807.2973,20230404,1
2.21.114.5807.2973,20230405,1
2.21.114.5807.2973,20230406,1
2.21.114.5802.2973,20230407,1
2.21.114.5801.2973,20230408,1
2.21.114.5802.2973,20230409,1
2.21.114.5802.2973,20230410,1
2.21.114.5807.2973,20230411,1
2.21.114.5807.2973,20230412,1
2.21.114.5807.2973,20230413,1
2.21.114.5807.2973,20230414,1
2.21.114.5801.2973,20230415,1
2.21.114.5802.2973,20230416,1
2.21.114.5807.2973,20230417,1
2.21.114.5807.2973,20230418,1
2.21.114.5807.2973,20230419,1
2.21.114.5807.2973,20230420,1
2.21.114.5807.2973,20230421,1
2.21.114.5801.2973,20230422,1
2.21.114.5802.2973,20230423,1
2.21.114.5807.2973,20230424,1
2.21.114.5807.2973,20230425,1
2.21.114.5807.2973,20230426,1
2.21.114.5807.2973,20230427,1
2.21.114.5807.2973,20230428,1
2.21.114.5801.2973,20230429,1
2.21.114.5802.2973,20230430,1
2.21.114.5802.2973,20230501,1
2.21.114.5807.2973,20230502,1
2.21.114.5807.2973,20230503,1
2.21.114.5807.2973,20230504,1
2.21.114.5807.2973,20230505,1
2.21.114.5801.2973,20230506,1
2.21.114.5802.2973,20230507,1
2.21.114.5807.2973,20230508,1
2.21.114.5807.2973,20230509,1
2.21.114.5807.2973,20230510,1
2.21.114.5807.2973,20230511,1
2.21.114.5807.2973,20230512,1
2.21.114.5801.2973,20230513,1
2.21.114.5802.2973,20230514,1
2.21.114.5807.2973,20230515,1
2.21.114.5807.2973,20230516,1
2.21.114.5807.2973,20230517,1
2.21.114.5807.2973,20230518,1
2.21.114.5807.2973,20230519,1
2.21.114.5801.2973,20230520,1
2.21.114.5802.2973,20230521,1
2.21.114.5807.2973,20230522,1
2.21.114.5807.2973,20230523,1
2.21.114.5807.2973,20230524,1
2.21.114.5807.2973,20230525,1
2.21.114.5807.2973,20230526,1
2.21.114.5801.2973,20230527,1
2.21.114.5802.2973,20230528,1
2.21.114.5807.2973,20230529,1
2.21.114.5807.2973,20230530,1
2.21.114.5807.2973,20230531,1
2.21.114.5807.2973,20230601,1
2.21.114.5807.2973,20230602,1
2.21.114.5801.2973,20230603,1
2.21.114.5802.2973,20230604,1
2.21.114.5802.2973,20230605,1
2.21.114.5807.2973,20230606,1
2.21.114.5807.2973,20230607,1
2.21.114.5807.2973,20230608,1
2.21.114.5807.2973,20230609,1
2.21.114.5801.2973,20230610,1
2.22.73.5331.3082,20221014,1
2.22.83.5332.3082,20221015,1
2.22.83.5327.3082,20221016,1
2.22.73.5739.3082,20221017,1
2.22.73.5739.3082,20221018,1
2.22.73.5739.3082,20221019,1
2.22.73.5739.3082,20221020,1
2.22.73.5331.3082,20221021,1
2.22.83.5332.3082,20221022,1
2.22.83.5327.3082,20221023,1
2.22.73.5739.3082,20221024,1
2.22.73.5739.3082,20221025,1
2.22.73.5739.3082,20221026,1
2.22.73.5739.3082,20221027,1
2.22.73.5331.3082,20221028,1
2.22.83.5332.3082,20221029,1
2.22.83.5327.3082,20221030,1
2.22.73.5331.3082,20221031,1
2.22.83.5327.3082,20221101,1
2.22.73.5331.3082,20221102,1
2.22.73.5331.3082,20221103,1
2.22.73.5331.3082,20221104,1
2.22.83.5332.3082,20221105,1
2.22.83.5327.3082,20221106,1
2.22.73.5331.3082,20221107,1
2.22.73.5331.3082,20221108,1
2.22.73.5331.3082,20221109,1
2.22.73.5331.3082,20221110,1
2.22.73.5331.3082,20221111,1
2.22.83.5332.3082,20221112,1
2.22.83.5327.3082,20221113,1
2.22.73.5331.3082,20221114,1
2.22.73.5331.3082,20221115,1
2.22.73.5331.3082,20221116,1
2.22.73.5331.3082,20221117,1
2.22.73.5331.3082,20221118,1
2.22.83.5332.3082,20221119,1
2.22.83.5327.3082,20221120,1
2.22.73.5331.3082,20221121,1
2.22.73.5331.3082,20221122,1
2.22.73.5331.3082,20221123,1
2.22.73.5331.3082,20221124,1
2.22.73.5331.3082,20221125,1
2.22.83.5332.3082,20221126,1
2.22.83.5327.3082,20221127,1
2.22.73.5331.3082,20221128,1
2.22.73.5331.3082,20221129,1
2.22.73.5331.3082,20221130,1
2.22.73.5331.3082,20221201,1
2.22.73.5331.3082,20221202,1
2.22.83.5332.3082,20221203,1
2.22.83.5327.3082,20221204,1
2.22.73.5331.3082,20221205,1
2.22.83.5327.3082,20221206,1
2.22.73.5331.3082,20221207,1
2.22.83.5327.3082,20221208,1
2.22.73.5331.3082,20221209,1
2.22.83.5332.3082,20221210,1
2.22.83.5327.3082,20221211,1
2.22.73.5331.3082,20221212,1
2.22.73.5331.3082,20221213,1
2.22.73.5331.3082,20221214,1
2.22.73.5331.3082,20221215,1
2.22.73.5331.3082,20221216,1
2.22.83.5332.3082,20221217,1
2.22.83.5327.3082,20221218,1
2.22.73.5331.3082,20221219,1
2.22.73.5331.3082,20221220,1
2.22.73.5331.3082,20221221,1
2.22.73.5331.3082,20221222,1
2.22.73.5331.3082,20221223,1
2.22.83.5332.3082,20221224,1
2.22.83.5327.3082,20221225,1
2.22.83.5327.3082,20221226,1
2.22.73.5331.3082,20221227,1
2.22.73.5331.3082,20221228,1
2.22.73.5331.3082,20221229,1
2.22.73.5331.3082,20221230,1
2.22.83.5332.3082,20221231,1
2.22.83.5327.3082,20230101,1
2.22.73.5331.3082,20230102,1
2.22.73.5331.3082,20230103,1
2.22.73.5331.3082,20230104,1
2.22.73.5331.3082,20230105,1
2.22.83.5327.3082,20230106,1
2.22.83.5332.3082,20230107,1
2.22.83.5327.3082,20230108,1
2.22.73.5331.3082,20230109,1
2.22.73.5331.3082,20230110,1
2.22.73.5331.3082,20230111,1
2.22.73.5331.3082,20230112,1
2.22.73.5331.3082,20230113,1
2.22.83.5332.3082,20230114,1
2.22.83.5327.3082,20230115,1
2.22.73.5331.3082,20230116,1
2.22.73.5331.3082,20230117,1
2.22.73.5331.3082,20230118,1
2.22.73.5331.3082,20230119,1
2.22.73.5331.3082,20230120,1
2.22.83.5332.3082,20230121,1
2.22.83.5327.3082,20230122,1
2.22.73.5331.3082,20230123,1
2.22.73.5331.3082,20230124,1
2.22.73.5331.3082,20230125,1
2.22.73.5331.3082,20230126,1
2.22.73.5331.3082,20230127,1
2.22.83.5332.3082,20230128,1
2.22.83.5327.3082,20230129,1
2.22.73.5331.3082,20230130,1
2.22.73.5331.3082,20230131,1
2.22.73.5331.3082,20230201,1
2.22.73.5331.3082,20230202,1
2.22.73.5331.3082,20230203,1
2.22.83.5332.3082,20230204,1
2.22.83.5327.3082,20230205,1
2.22.73.5331.3082,20230206,1
2.22.73.5331.3082,20230207,1
2.22.73.5331.3082,20230208,1
2.22.73.5331.3082,20230209,1
2.22.73.5331.3082,20230210,1
2.22.83.5332.3082,20230211,1
2.22.83.5327.3082,20230212,1
2.22.73.5331.3082,20230213,1
2.22.73.5331.3082,20230214,1
2.22.73.5331.3082,20230215,1
2.22.73.5331.3082,20230216,1
2.22.73.5331.3082,20230217,1
2.22.83.5332.3082,20230218,1
2.22.83.5327.3082,20230219,1
2.22.73.5331.3082,20230220,1
2.22.73.5331.3082,20230221,1
2.22.73.5331.3082,20230222,1
2.22.73.5331.3082,20230223,1
2.22.73.5331.3082,20230224,1
2.22.83.5332.3082,20230225,1
2.22.83.5327.3082,20230226,1
2.22.73.5331.3082,20230227,1
2.22.73.5331.3082,20230228,1
2.22.73.5331.3082,20230301,1
2.22.73.5331.3082,20230302,1
2.22.73.5331.3082,20230303,1
2.22.83.5332.3082,20230304,1
2.22.83.5327.3082,20230305,1
2.22.73.5331.3082,20230306,1
2.22.73.5331.3082,20230307,1
2.22.73.5331.3082,20230308,1
2.22.73.5331.3082,20230309,1
2.22.73.5331.3082,20230310,1
2.22.83.5332.3082,20230311,1
2.22.83.5327.3082,20230312,1
2.22.73.5331.3082,20230313,1
2.22.73.5331.3082,20230314,1
2.22.73.5331.3082,20230315,1
2.22.73.5331.3082,20230316,1
2.22.73.5331.3082,20230317,1
2.22.83.5332.3082,20230318,1
2.22.83.5327.3082,20230319,1
2.22.73.5331.3082,20230320,1
2.22.73.5331.3082,20230321,1
2.22.73.5331.3082,20230322,1
2.22.73.5331.3082,20230323,1
2.22.73.5331.3082,20230324,1
2.22.83.5332.3082,20230325,1
2.22.83.5327.3082,20230326,1
2.22.73.5331.3082,20230327,1
2.22.73.5331.3082,20230328,1
2.22.73.5331.3082,20230329,1
2.22.73.5331.3082,20230330,1
2.22.73.5331.3082,20230331,1
2.22.83.5332.3082,20230401,1
2.22.83.5327.3082,20230402,1
2.22.73.5331.3082,20230403,1
2.22.73.5331.3082,20230404,1
2.22.73.5331.3082,20230405,1
2.22.73.5331.3082,20230406,1
2.22.83.5327.3082,20230407,1
2.22.83.5332.3082,20230408,1
2.22.83.5327.3082,20230409,1
2.22.83.5327.3082,20230410,1
2.22.73.5331.3082,20230411,1
2.22.73.5331.3082,20230412,1
2.22.73.5331.3082,20230413,1
2.22.73.5331.3082,20230414,1
2.22.83.5332.3082,20230415,1
2.22.83.5327.3082,20230416,1
2.22.73.5331.3082,20230417,1
2.22.73.5331.3082,20230418,1
2.22.73.5331.3082,20230419,1
2.22.73.5331.3082,20230420,1
2.22.73.5331.3082,20230421,1
2.22.83.5332.3082,20230422,1
2.22.83.5327.3082,20230423,1
2.22.73.5331.3082,20230424,1
2.22.73.5331.3082,20230425,1
2.22.73.5331.3082,20230426,1
2.22.73.5331.3082,20230427,1
2.22.73.5331.3082,20230428,1
2.22.83.5332.3082,20230429,1
2.22.83.5327.3082,20230430,1
2.22.83.5327.3082,20230501,1
2.22.73.5331.3082,20230502,1
2.22.73.5331.3082,20230503,1
2.22.73.5331.3082,20230504,1
2.22.73.5331.3082,20230505,1
2.22.83.5332.3082,20230506,1
2.22.83.5327.3082,20230507,1
2.22.73.5331.3082,20230508,1
2.22.73.5331.3082,20230509,1
2.22.73.5331.3082,20230510,1
2.22.73.5331.3082,20230511,1
2.22.73.5331.3082,20230512,1
2.22.83.5332.3082,20230513,1
2.22.83.5327.3082,20230514,1
2.22.73.5331.3082,20230515,1
2.22.73.5331.3082,20230516,1
2.22.73.5331.3082,20230517,1
2.22.73.5331.3082,20230518,1
2.22.73.5331.3082,20230519,1
2.22.83.5332.3082,20230520,1
2.22.83.5327.3082,20230521,1
2.22.73.5331.3082,20230522,1
2.22.73.5331.3082,20230523,1
2.22.73.5331.3082,20230524,1
2.22.73.5331.3082,20230525,1
2.22.73.5331.3082,20230526,1
2.22.83.5332.3082,20230527,1
2.22.83.5327.3082,20230528,1
2.22.73.5331.3082,20230529,1
2.22.73.5331.3082,20230530,1
2.22.73.5331.3082,20230531,1
2.22.73.5331.3082,20230601,1
2.22.73.5331.3082,20230602,1
2.22.83.5332.3082,20230603,1
2.22.83.5327.3082,20230604,1
2.22.83.5327.3082,20230605,1
2.22.73.5331.3082,20230606,1
2.22.73.5331.3082,20230607,1
2.22.73.5331.3082,20230608,1
2.22.73.5331.3082,20230609,1
2.22.83.5332.3082,20230610,1
2.23.113.5803.2898,20221014,1
2.23.113.5803.2898,20221017,1
2.23.113.5803.2898,20221018,1
2.23.113.5803.2898,20221019,1
2.23.113.5803.2898,20221020,1
2.23.113.5803.2898,20221021,1
2.23.113.5803.2898,20221024,1
2.23.113.5803.2898,20221025,1
2.23.113.5803.2898,20221026,1
2.23.113.5803.2898,20221027,1
2.23.113.5803.2898,20221028,1
2.23.113.5803.2898,20221031,1
2.23.113.5803.2898,20221102,1
2.23.113.5803.2898,20221103,1
2.23.113.5803.2898,20221104,1
2.23.113.5803.2898,20221107,1
2.23.113.5803.2898,20221108,1
2.23.113.5803.2898,20221109,1
2.23.113.5803.2898,20221110,1
2.23.113.5803.2898,20221111,1
2.23.113.5803.2898,20221114,1
2.23.113.5803.2898,20221115,1
2.23.113.5803.2898,20221116,1
2.23.113.5803.2898,20221117,1
2.23.113.5803.2898,20221118,1
2.23.113.5803.2898,20221121,1
2.23.113.5803.2898,20221122,1
2.23.113.5803.2898,20221123,1
2.23.113.5803.2898,20221124,1
2.23.113.5803.2898,20221125,1
2.23.113.5803.2898,20221128,1
2.23.113.5803.2898,20221129,1
2.23.113.5803.2898,20221130,1
2.23.113.5803.2898,20221201,1
2.23.113.5803.2898,20221202,1
2.23.113.5803.2898,20221205,1
2.23.113.5803.2898,20221207,1
2.23.113.5803.2898,20221209,1
2.23.113.5803.2898,20221212,1
2.23.113.5803.2898,20221213,1
2.23.113.5803.2898,20221214,1
2.23.113.5803.2898,20221215,1
2.23.113.5803.2898,20221216,1
2.23.113.5803.2898,20221219,1
2.23.113.5803.2898,20221220,1
2.23.113.5803.2898,20221221,1
2.23.113.5803.2898,20221222,1
2.23.113.5803.2898,20221223,1
2.23.113.5803.2898,20221227,1
2.23.113.5803.2898,20221228,1
2.23.113.5803.2898,20221229,1
2.23.113.5803.2898,20221230,1
2.23.113.5803.2898,20230102,1
2.23.113.5803.2898,20230103,1
2.23.113.5803.2898,20230104,1
2.23.113.5803.2898,20230105,1
2.23.113.5803.2898,20230109,1
2.23.113.5803.2898,20230110,1
2.23.113.5803.2898,20230111,1
2.23.113.5803.2898,20230112,1
2.23.113.5803.2898,20230113,1
2.23.113.5803.2898,20230116,1
2.23.113.5803.2898,20230117,1
2.23.113.5803.2898,20230118,1
2.23.113.5803.2898,20230119,1
2.23.113.5803.2898,20230120,1
2.23.113.5803.2898,20230123,1
2.23.113.5803.2898,20230124,1
2.23.113.5803.2898,20230125,1
2.23.113.5803.2898,20230126,1
2.23.113.5803.2898,20230127,1
2.23.113.5803.2898,20230130,1
2.23.113.5803.2898,20230131,1
2.23.113.5803.2898,20230201,1
2.23.113.5803.2898,20230202,1
2.23.113.5803.2898,20230203,1
2.23.113.5803.2898,20230206,1
2.23.113.5803.2898,20230207,1
2.23.113.5803.2898,20230208,1
2.23.113.5803.2898,20230209,1
2.23.113.5803.2898,20230210,1
2.23.113.5803.2898,20230213,1
2.23.113.5803.2898,20230214,1
2.23.113.5803.2898,20230215,1
2.23.113.5803.2898,20230216,1
2.23.113.5803.2898,20230217,1
2.23.113.5803.2898,20230220,1
2.23.113.5803.2898,20230221,1
2.23.113.5803.2898,20230222,1
2.23.113.5803.2898,20230223,1
2.23.113.5803.2898,20230224,1
2.23.113.5803.2898,20230227,1
2.23.113.5803.2898,20230228,1
2.23.113.5803.2898,20230301,1
2.23.113.5803.2898,20230302,1
2.23.113.5803.2898,20230303,1
2.23.113.5803.2898,20230306,1
